,사업장명,상세영업상태명,소재지전체주소,시설규모,kakao_score,lat,lon
2222,도담캠핑장,영업중,강원도 홍천군 서면 개야리 16-3,66.0,0.0,37.6921864,127.6403485
2223,일루 글램핑 스파,영업중,경기도 가평군 북면 목동리 635,2208.0,0.0,37.9008824,127.5681078
2224,우디안캠핑,영업중,경기도 가평군 가평읍 두밀리 산 94-5,2668.0,0.0,37.8213832,127.4533047
2225,지금쉬다,영업중,경기도 가평군 조종면 마일리 384-4,4095.0,5.0,37.8468651,127.3727073
2226,가평구름산카라반,영업중,경기도 가평군 상면 행현리 산 187-1,2021.0,0.0,37.757661,127.3572959
2227,무흘구곡펜션 야영장,영업중,경상북도 성주군 금수면 영천리 321,2883.0,None,35.9174304,128.0760224
2228,비발디 캠핑파크 설악오색점,영업중,강원도 양양군 서면 오색리 175-1,188.0,5.0,38.0748221,128.4972217
2229,주천강 캠핑장,영업중,강원도 영월군 주천면 주천리 1467-1,4725.0,5.0,37.2791759,128.2726324
2230,캠프 우든브릿지,영업중,강원도 영월군 무릉도원면 두산리 578,4950.0,5.0,37.3047857,128.1647863
2231,소설악 가족 캠핑장,영업중,경기도 광주시 남한산성면 불당리 10,0.0,0.0,37.4596834,127.2135407
2232,리버파크 캠핑&글램핑,영업중,강원도 평창군 봉평면 유포리 188-1,193.0,5.0,37.5284193,128.3997668
2233,캠핑에 바나나,영업중,충청북도 충주시 산척면 송강리 371-4,192.0,0.0,37.0914805,127.9751219
2234,라온밸리캠핑장,영업중,충청북도 제천시 백운면 덕동리 477,1517.0,5.0,37.2147036,127.9514508
2235,(주)세기(도그팰리스),영업중,충청남도 당진시 고대면 당진포리 2-61,4950.0,None,36.9690147,126.5319581
2236,육백고지 캠핑장,영업중,충청남도 금산군 남이면 건천리 108,2990.0,0.0,36.0697127,127.3881288
2237,플레이방 월드,영업중,경상북도 안동시 와룡면 이하리 807,2184.0,5.0,36.6153333,128.7166796
2238,더힐링식물원 야영장,영업중,충청남도 홍성군 홍동면 금당리 223-2,1766.0,0.0,36.5581324,126.7331063
2239,가야산오토캠핑장,영업중,경상북도 성주군 가천면 신계리 739,31673.0,0.0,35.85637,128.1036117
2240,홍천도새울캠핑장,영업중,강원도 홍천군 북방면 도사곡리 146,134.0,0.0,37.6874211,127.8031917
2241,햇골글램핑,영업중,경기도 용인시 처인구 유방동 548-9,99.0,5.0,37.2565575,127.2214111
2242,월포번영회캠핑장,영업중,경상북도 포항시 북구 청하면 월포리 92-80 월포해수욕장 바다시청,0.0,None,36.2033219,129.3713069
2243,(주)씨원,영업중,경상북도 포항시 남구 호미곶면 강사리 121,0.0,0.0,36.04313339999999,129.580548
2244,반딧불 캠핑장,영업중,경기도 안성시 금광면 옥정리 65-1,1501.0,0.0,36.9715064,127.382174
2245,반달곰이 살던 숲,영업중,경기도 화성시 정남면 백리 376-4,3019.0,0.0,37.1638206,126.9560334
2246,캠핑가는 날,영업중,경상남도 김해시 삼방동 1086-5,2876.0,0.0,35.2670623,128.8957855
2247,캠핑가는 날,영업중,경상남도 김해시 삼방동 1086-5,2876.0,0.0,35.2670623,128.8957855
2248,라구나캠프,영업중,경기도 연천군 전곡읍 전곡리 89-7,985.0,0.0,38.0098659,127.0691705
2249,구름포솔밭야영장,영업중,충청남도 태안군 소원면 의항리 160-8,2600.0,3.0,36.8351876,126.1535627
2250,은성낚시공원캠핑장,영업중,충청북도 제천시 봉양읍 삼거리 1134-8,0.0,0.0,37.1059638,128.1289487
2251,토우마루캠핑장,영업중,"강원도 정선군 화암면 석곡리 773-3 ,10,12",0.0,None,37.352141,128.7442567
2252,테라스527 캠핑장,영업중,경기도 포천시 영북면 산정리 177-3,0.0,0.0,38.0579505,127.3212728
2253,포천 땡큐247 캠핑장,영업중,경기도 포천시 신북면 갈월리 247-5,0.0,0.0,37.9532389,127.1523255
2254,(주)구들택 겨울숲 지점,영업중,경기도 가평군 설악면 설곡리 346,2912.0,0.0,37.630111,127.535811
2255,더 상상 글램핑,영업중,경기도 가평군 가평읍 경반리 583-71,2652.0,0.0,37.8316706,127.4705452
2256,(주)아워 포레스트,영업중,경기도 가평군 가평읍 마장리 395-13,8272.0,0.0,37.8547299,127.5091252
2257,세모글램핑장,영업중,경상북도 경주시 산내면 대현리 1959-53,2627.0,0.0,35.704783,129.0585466
2258,알프스캠핑,영업중,경상북도 경주시 산내면 대현리 167-4,2944.0,0.0,35.7072814,129.075823
2259,태양힐링숲,영업중,경기도 파주시 적성면 설마리 169,0.0,3.4,37.946754,126.9414978
2260,옹암해수욕장 임시야영장,영업중,인천광역시 옹진군 북도면 장봉리 154-3,0.0,None,37.5475475,126.3278712
2261,수기해수욕장 임시야영장,영업중,인천광역시 옹진군 북도면 시도리 45-2,0.0,None,37.54420289999999,126.4320775
2262,바다랑 캠핑장,영업중,경상남도 통영시 용남면 원평리 1139-6,41.0,0.0,34.9098609,128.4440513
2263,스마일 캠핑장,영업중,경상북도 경주시 산내면 대현리 177,2216.0,3.0,35.7079759,129.0758754
2264,스마일 캠핑장,영업중,경상북도 경주시 산내면 대현리 177,2216.0,3.0,35.7079759,129.0758754
2265,산산캠핑,영업중,강원도 영월군 무릉도원면 두산리 276,1509.0,0.0,37.3126699,128.1863585
2266,지리산둥지 야영장,영업중,경상남도 하동군 화개면 범왕리 104,210.0,None,35.2627391,127.6371496
2267,아산스파포레,영업중,충청남도 아산시 음봉면 신수리 288-1,0.0,3.0,36.8553091,126.9781516
2268,문두리 캠핑장,영업중,경상북도 경주시 산내면 대현리 2747-221,2970.0,0.0,35.6636568,129.0536464
2269,장구도어촌계야영장,영업중,충청남도 태안군 이원면 내리 498-1,265.0,None,36.9349838,126.2930415
2270,장구도어촌계야영장,영업중,충청남도 태안군 이원면 내리 498-1,265.0,None,36.9349838,126.2930415
2271,꾸지나무골해수욕장번영회야영장,직권말소,충청남도 태안군 이원면 내리 498-1,3058.0,,36.9349838,126.2930415
2272,꾸지나무골해수욕장번영회야영장,직권말소,충청남도 태안군 이원면 내리 498-1,3058.0,,36.9349838,126.2930415
2273,서해바다캠핑장,영업중,충청남도 태안군 남면 원청리 512-21,2735.0,0.0,36.6365157,126.3012782
2274,Y글램핑,영업중,충청남도 아산시 송악면 강당리 90-1,38.0,None,36.7232634,127.0187497
2275,북두칠성캠핑장,영업중,충청북도 괴산군 칠성면 외사리 120,2430.0,0.0,36.7658995,127.8445934
2276,합천 머물당 글램핑,영업중,경상남도 합천군 가회면 도탄리 441,81.0,0.0,35.4828193,128.0240234
2277,봉봉카라반,영업중,강원도 동해시 망상동 422-2,1043.0,5.0,37.5969867,129.078102
2278,남해 포레스 오토캠핑장,영업중,경상남도 남해군 설천면 남양리 179-2,51.0,0.0,34.9238813,127.9110805
2279,은고개 캠핑장,영업중,경기도 광주시 남한산성면 엄미리 593,0.0,0.0,37.4750026,127.2221456
2280,새솔 야영장,영업중,강원도 영월군 무릉도원면 법흥리 56-9,2213.0,2.2,37.3438035,128.2799583
2281,블루밍 캠핑장,영업중,경기도 포천시 신북면 삼정리 439-3,0.0,0.0,37.9561075,127.1359589
2282,다올숲,영업중,경기도 포천시 신북면 갈월리 331-2,0.0,0.0,37.9600056,127.1432827
2283,오손도손캠핑장,영업중,충청북도 제천시 자작동 256-4,6846.0,0.0,37.1230751,128.2862387
2284,PAUSE,영업중,경상북도 청도군 각북면 금천리 524-7,4894.0,0.0,35.7228125,128.5676886
2285,보물섬 글램핑,영업중,경상남도 남해군 남해읍 선소리 26-1,100.0,5.0,34.8455202,127.9110817
2286,캠핑힐(Camping hill),영업중,충청남도 홍성군 서부면 궁리 514-3,1648.0,0.0,36.5863256,126.4644809
2287,중앙캠핑장,영업중,충청남도 태안군 원북면 황촌리 810-1,0.0,0.0,36.88616,126.1984628
2288,석갱이오토캠핑장2,영업중,충청남도 태안군 원북면 황촌리 800-113,0.0,None,36.8828479,126.201273
2289,후정해수욕장,영업중,경상북도 울진군 죽변면 후정리 53-27,0.0,4.4,37.0691055,129.4153078
2290,후정해수욕장,영업중,경상북도 울진군 죽변면 후정리 53-27,0.0,4.4,37.0691055,129.4153078
2291,후정해수욕장 야영장(한시적 야영장),직권말소,경상북도 울진군 죽변면 후정리 53-27,6464.0,,37.0691055,129.4153078
2292,후정해수욕장 야영장(한시적 야영장),직권말소,경상북도 울진군 죽변면 후정리 53-27,6464.0,,37.0691055,129.4153078
2293,그린글램핑,영업중,전라남도 여수시 화양면 이천리 175,0.0,0.0,34.7396631,127.5884701
2294,삼삼오오 야영장,영업중,경상북도 문경시 가은읍 수예리 424-6,1424.0,0.0,36.6054629,128.047616
2295,기성망양해수욕장,영업중,경상북도 울진군 기성면 망양리 140-6 기성면 망양해수욕장 행정봉사실,0.0,4.5,36.8434517,129.433447
2296,동작휴스테이,영업중,충청남도 태안군 안면읍 신야리 123-2,53.0,0.0,36.4532,126.351171
2297,십승지힐링캠핑장,영업중,경상북도 상주시 화북면 중벌리 685,69.0,None,36.6040388,127.8261379
2298,(주)선재해림,영업중,인천광역시 옹진군 영흥면 선재리 521-30,1999.0,5.0,37.2513334,126.5270094
2299,더 담다,영업중,전라남도 화순군 이양면 구례리 443,878.0,3.5,34.8511391,127.0498225
2300,대포숲캠핑장,영업중,경상남도 산청군 삼장면 대포리 319,1296.0,4.5,35.2963694,127.8306804
2301,웨스턴야영장,영업중,충청남도 태안군 안면읍 창기리 1287-3,0.0,1.0,36.5778652,126.314778
2302,평화누리체험장,영업중,경기도 연천군 장남면 원당리 678,0.0,0.0,37.9811364,126.8834501
2303,오호(OHO!) 캠핑장,영업중,강원도 고성군 간성읍 하리 12 고성군청,59.0,0.0,38.3805632,128.4680551
2304,화진포(거진)해변 야영장,영업중,강원도 고성군 거진읍 거진리 428-5,0.0,4.2,38.4382101,128.4497697
2305,거진11리해변 야영장,영업중,강원도 고성군 거진읍 거진리 20-22,0.0,0.0,38.4492942,128.4622733
2306,반암해변 야영장,영업중,강원도 고성군 거진읍 반암리 133-10,0.0,0.0,38.4227525,128.4621167
2307,청포대쥬라기,영업중,충청남도 태안군 남면 양잠리 1230-71,2971.0,0.0,36.640699,126.3018136
2308,썬캠프,영업중,"강원도 인제군 인제읍 덕적리 356-6 , 덕적리 354-1 포함",0.0,0.0,38.0771818,128.2517414
2309,노블레스 글렘핑 카라반,영업중,강원도 철원군 근남면 잠곡리 696-2,0.0,5.0,38.15647999999999,127.4627398
2310,강주학교캠프,영업중,경상남도 함안군 법수면 강주리 408-2 관동초등학교,433.0,0.0,35.3223573,128.3302352
2311,하늘소리 캠프,영업중,경상북도 상주시 은척면 황령리 167,88.0,0.0,36.5314628,128.0143489
2312,파라반,영업중,강원도 화천군 화천읍 대이리 52,141.0,5.0,38.1019294,127.7585896
2313,마검포힐링캠핑장-A,영업중,충청남도 태안군 남면 신온리 952-32,4900.0,None,36.6082117,126.290349
2314,우리고향 캠핑장,영업중,전라남도 곡성군 오곡면 오지리 19-6,3416.0,0.0,35.2662115,127.3338088
2315,한계2리 솔밭야영장,영업중,강원도 인제군 북면 한계리 896,0.0,0.0,38.1227531,128.3023006
2316,내린천 글램핑,영업중,강원도 인제군 인제읍 고사리 541-2,0.0,0.0,38.0421356,128.2096127
2317,숩쏙캠핑장,영업중,충청남도 논산시 벌곡면 조동리 113 벌곡조동분교,0.0,0.0,36.2140831,127.2783789
2318,해목글램핑,영업중,경기도 가평군 조종면 신상리 262-74,546.0,5.0,37.8514183,127.3498479
2319,봉구 캠핑장,영업중,경상북도 청도군 운문면 신원리 1132,427.0,0.0,35.687159,128.9603908
2320,노을길 야영장,영업중,"전라남도 무안군 망운면 송현리 451-43,47,48",13870.0,0.0,35.0062547,126.3568077
2321,두바퀴로 가는 자동차 관광농원,영업중,경상북도 경주시 산내면 신원리 647,2887.0,None,35.7540323,129.0009176
2322,오래캠핑장,영업중,경기도 가평군 북면 소법리 137-2번지,87.0,3.0,37.9022363,127.5595136
2323,HJ글램핑,영업중,"경기도 포천시 이동면 도평리 512-4번지 외 3필지(510-2,510-3,512-3)",3319.0,2.5,38.0757063,127.4032977
2324,경주 더숲 관광농원,영업중,경상북도 경주시 내남면 명계리 485-2,,None,35.7089924,129.2566036
2325,옥계마을회영농조합법인,영업중,경상남도 거제시 하청면 연구리 414-9,2959.0,None,34.9784998,128.6303448
2326,스톤힐,영업중,경상남도 거제시 수월동 122-12,3992.0,3.9,34.8917931,128.6546495
2327,풍혈산 캠핑장,영업중,경기도 포천시 일동면 수입리 903번지,15915.0,5.0,38.0142428,127.2953896
2328,금동산야,영업중,경기도 포천시 신북면 금동리 277-4번지,8692.0,4.0,37.9391044,127.1280647
2329,썬오브캠핑장,영업중,경기도 포천시 이동면 도평리 538-6,1460.0,4.0,38.0757063,127.4032977
2330,명성산글램핑,영업중,경기도 포천시 영북면 산정리 390-4번지,96.0,4.9,38.0900273,127.3197428
2331,포천 자연마을 서울캠핑장,영업중,경기도 포천시 관인면 사정리 136-1,9787.0,5.0,38.1235798,127.2534535
2332,맑은물소리 캠핑장,영업중,경기도 포천시 관인면 삼율리 6,8126.0,0.0,38.1483128,127.206664
2333,나무다 캠핑장,영업중,경기도 포천시 신북면 심곡리 769-1,1758.0,0.0,37.9228122,127.1730686
2334,깊이울마을 야영장,영업중,경기도 포천시 신북면 심곡리 774-1,9679.0,0.0,37.9190277,127.1671319
2335,대청마루 물소리,영업중,경기도 포천시 관인면 삼율리 10 외 1필지(493번지),5334.0,0.0,38.1556884,127.1982158
2336,깊이울 달빛 캠핑장,영업중,"경기도 포천시 신북면 심곡리 734-3번지 외 2필지(734-2, 734-7)",3470.0,5.0,37.9213966,127.1690786
2337,블루마운틴,영업중,대구광역시 동구 능성동 산 47-1,8927.0,0.0,35.964477,128.7404479
2338,사랑나무 캠핑장,영업중,"강원도 영월군 김삿갓면 내리 87 외 5필지(산53-1, 88-2, 89, 90, 산53)",4739.0,3.7,37.0779437,128.7082094
2339,영월천문대 캠핑장,영업중,강원도 영월군 북면 연덕리 931,1193.0,4.5,37.2635863,128.4099912
2340,영월키즈캠핑장,영업중,강원도 영월군 무릉도원면 법흥리 181,9344.0,0.0,37.3641271,128.2733673
2341,아날로거 무릉도원점,영업중,강원도 영월군 무릉도원면 무릉리 608-2,1947.0,4.5,37.2924942,128.2750535
2342,호식이 캠핑장,영업중,강원도 영월군 주천면 판운리 714-6,1645.0,5.0,37.3115479,128.318627
2343,남강 캠프,영업중,강원도 영월군 무릉도원면 법흥리 89-9,7862.0,4.2,37.350179,128.2798996
2344,두산분교 캠핑장,영업중,강원도 영월군 무릉도원면 두산리 453-3,5837.0,5.0,37.3080162,128.1704926
2345,달과별 캠핑장,영업중,강원도 영월군 상동읍 덕구리 18,6676.0,0.0,37.095083,128.8108591
2346,새막골 캠프,영업중,강원도 영월군 무릉도원면 두산리 304-1번지,5693.0,5.0,37.32372410000001,128.1786364
2347,느티나무 캠핑장,영업중,"강원도 영월군 김삿갓면 내리 474 외 2필지(470, 473)",3059.0,3.6,37.0779437,128.7082094
2348,뜨란솔 캠핑장,영업중,강원도 영월군 무릉도원면 법흥리 625-1,4667.0,5.0,37.3317951,128.2766288
2349,보보스캇 캠핑장,영업중,"강원도 영월군 주천면 판운리 463 외 5필지(463-3,463-3,463-4,464,468)",990.0,3.7,37.2913138,128.3264344
2350,정든 캠핑장,영업중,강원도 영월군 무릉도원면 법흥리 712번지,3069.0,4.5,37.3249052,128.2636353
2351,꿈엔들 캠프장,영업중,강원도 영월군 무릉도원면 법흥리 51,7145.0,4.7,37.3428027,128.2809636
2352,서종 힐링캠핑장,영업중,경기도 양평군 서종면 노문리 465,154.0,4.3,37.64780349999999,127.4262728
2353,양평 드림캠핑장,영업중,경기도 양평군 용문면 금곡리 231-12 외 13필지,136.0,3.6,37.5004233,127.623111
2354,스마일 캠핑장,영업중,경기도 양평군 단월면 석산리 148-1,118.0,3.0,37.6463879,127.6163846
2355,스마일 캠핑장,영업중,경기도 양평군 단월면 석산리 148-1,118.0,3.0,37.6463879,127.6163846
2356,플라워 카라반 펜션,영업중,경기도 양평군 단월면 석산리 148-7 148-5,,2.0,37.6463879,127.6163846
2357,양평맑은숲캠핑장,영업중,"경기도 양평군 청운면 다대리 산 45-2 산45-1, 산45-5, 50, 520",35.0,4.0,37.5636853,127.7325533
2358,사나래관광농원,영업중,경기도 양평군 용문면 중원리 580,2928.0,None,37.5462949,127.6193935
2359,솔뜰,영업중,경기도 양평군 옥천면 신복리 424-1,103.0,0.0,37.54106040000001,127.4675792
2360,상상글램핑,영업중,경기도 양평군 옥천면 용천리 155-18,321.0,2.0,37.5472777,127.4997249
