"CMPSI_ID","CMPSI_NM","CMPSI_ADJA_STAT_TYPE","CMPSI_ADJA_STAT_ID","CMPSI_ADJA_STAT_NM","HHIS_TYPE_LOCA_LNGTD","HHIS_TYPE_LOCA_LTTD","CMPSI_ADJA_STAT_ROUTE_LIST",DATA_CONNO,"OPERT_TPCD","OCCRR_DTM","CNTCT_BGN_DTM","CNTCT_PRCES_DTM","CNTCT_PRCES_STCD","TRNSA_ID"
"CAP302339","힐링스토리펜션야영장","1","427766","삼가리","128.515382","36.912826","26,26(백1리)",13866,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302341","야놀자 캠핑장","1","613728","백곡마을","127.894541","35.245291","342",13867,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302341","야놀자 캠핑장","1","613729","백곡마을","127.894431","35.245282","342",13868,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302341","야놀자 캠핑장","1","5002360","두양","127.888125","35.244780","옥종-두방",13869,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302342","마노아워터캠핑장","1","608213","권빈1구","128.064429","35.636147","묘산-거창,합천-거창,합천-봉산",13870,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302342","마노아워터캠핑장","1","608214","권빈1구","128.064518","35.636039","거창-합천,봉산-가야",13871,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302342","마노아워터캠핑장","1","608215","권빈삼거리","128.061260","35.635275","거창-합천,봉산-가야",13872,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302342","마노아워터캠핑장","1","608216","권빈삼거리","128.061238","35.635437","묘산-거창,합천-거창,합천-봉산",13873,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302342","마노아워터캠핑장","1","608217","압곡3구","128.056402","35.636215","묘산-거창,합천-거창,합천-봉산",13874,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302342","마노아워터캠핑장","1","608218","압곡3구","128.056424","35.636070","거창-합천,봉산-가야,봉산-합천",13875,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302342","마노아워터캠핑장","1","619791","권빈삼거리","128.061006","35.635383","봉산-합천",13876,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302343","안성허브마을캠핑장","1","81729","동아방송대","127.360904","37.057045","8146,8153,8435,8449,8456-1,8458,8459,8830",13877,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302343","안성허브마을캠핑장","1","120719","라촌","127.367055","37.058366","35,37,370,37-1,380",13878,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302343","안성허브마을캠핑장","1","120859","라촌","127.368023","37.059651","35,37,370,37-1,380",13879,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","253801","태백체험공원","128.969164","37.131158","당골,상동,소롯골.화방재,어평.소롯골.당골,유일사.하장성,하장성.소도,화방재(2주공)",13880,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","253802","문곡소도주민센터앞","128.960519","37.131950","상동,소롯골.화방재,어평.소롯골.당골,유일사.하장성,하장성.소도,화방재(2주공)",13881,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","253834","소롯골","128.953008","37.131578","소롯골.화방재,어평.소롯골.당골,화방재(2주공)",13882,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","253835","문곡소도주민센터앞","128.960665","37.131011","당골,소롯골.화방재,어평.소롯골.당골",13883,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","253836","문곡소도주민센터","128.961003","37.131072","당골,소롯골.화방재,어평.소롯골.당골",13884,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","253839","청원사입구","128.960010","37.129088","당골,소롯골.화방재,어평.소롯골.당골",13885,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","253840","태백체험공원","128.968372","37.130813","당골,상동,소롯골.화방재,어평.소롯골.당골,유일사.하장성,하장성.소도,화방재(2주공)",13886,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","254085","소롯골입구","128.952833","37.131093","상동,소롯골.화방재,어평.소롯골.당골,유일사.하장성,하장성.소도,화방재(2주공)",13887,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","254087","청원사입구","128.959741","37.129154","당골,소롯골.화방재,어평.소롯골.당골",13888,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","261235","샘물내기","128.957004","37.130789","상동,소롯골.화방재,어평.소롯골.당골,유일사.하장성,하장성.소도,화방재(2주공)",13889,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","261236","샘물내기","128.956827","37.130979","상동,소롯골.화방재,어평.소롯골.당골,유일사.하장성,하장성.소도,화방재(2주공)",13890,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","261237","소롯골입구","128.953944","37.130849","상동,소롯골.화방재,어평.소롯골.당골,유일사.하장성,하장성.소도,화방재(2주공)",13891,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302344","태백 눈꽃 야영장","1","261238","소롯골","128.953031","37.131632","소롯골.화방재,어평.소롯골.당골,화방재(2주공)",13892,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302345","상주 가족캠핑장","1","415907","우산2리","128.065764","36.470246","313,350,351,930",13893,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302345","상주 가족캠핑장","1","415908","우산2리","128.065875","36.470273","300,310,341,731,800,860,861",13894,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302345","상주 가족캠핑장","1","415909","우산2리","128.066250","36.464883","313,350,351,930",13895,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302345","상주 가족캠핑장","1","415910","우산2리","128.066306","36.464811","300,310,341,731,800,860,861",13896,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302345","상주 가족캠핑장","1","429343","우산리.새들","128.063996","36.465038","731,800",13897,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302345","상주 가족캠핑장","1","429344","우산리.새들","128.064019","36.464948","801,930",13898,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302345","상주 가족캠핑장","1","429347","우산2리","128.065710","36.472887","313,350,351,930",13899,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302345","상주 가족캠핑장","1","429348","우산2리","128.065799","36.472832","300,310,341,860,861",13900,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302346","용설호수캠핑장","1","162763","한실노인회관","127.441266","37.049015","3-4",13901,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302346","용설호수캠핑장","1","162764","용설리","127.439910","37.048459","3-4",13902,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302346","용설호수캠핑장","1","162767","거곡마을회관","127.431310","37.049869","3-4",13903,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302346","용설호수캠핑장","1","162768","거곡마을회관","127.431366","37.049923","3-4",13904,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302346","용설호수캠핑장","1","162769","한실","127.440900","37.054519","3-4",13905,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302346","용설호수캠핑장","1","162772","당북리","127.440359","37.059338","3-4",13906,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302347","심천공원 오토캠핌장","1","527501","심천","126.895440","34.749508","장흥공용버스터미널-신풍",13907,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302347","심천공원 오토캠핌장","1","527510","심천","126.895308","34.749561","신풍-장흥공용버스터미널,장평-장흥공용버스터미널",13908,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302347","심천공원 오토캠핌장","1","527981","장흥댐입구","126.900021","34.754868","신풍-장흥공용버스터미널,장평-장흥공용버스터미널",13909,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302347","심천공원 오토캠핌장","1","5000612","심천마을","126.896261","34.751841","신풍-장흥공용버스터미널,장흥공용버스터미널-신풍",13910,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302347","심천공원 오토캠핌장","1","5000619","용반마을","126.900371","34.745739","관한-장흥공용버스터미널,용반-장흥공용버스터미널,장흥공용버스터미널-장흥공용버스터미널",13911,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302347","심천공원 오토캠핌장","1","5000620","용반마을","126.900447","34.745785","장흥공용버스터미널-관한,장흥공용버스터미널-용반",13912,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","357148","방갈2리.가시내","126.205132","36.893753","304,태안터미널행",13913,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","357149","방갈2리.가시내","126.205212","36.893700","302,304",13914,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","357150","황촌2리.구례포","126.202354","36.883511","304,태안터미널행",13915,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","357151","황촌2리.구례포","126.202432","36.883567","302,304",13916,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","357152","황촌리.회관앞","126.202863","36.880464","304,태안터미널행",13917,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","357153","황촌리.회관앞","126.202941","36.880493","302,304",13918,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","370670","황촌2리.구례포","126.202340","36.886998","304,태안터미널행",13919,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","370671","황촌2리.구례포","126.202429","36.887018","302,304",13920,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","373414","방갈2리.비석골","126.202517","36.889983","304,태안터미널행",13921,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302348","석갱이오토캠핑장","1","373415","방갈2리.비석골","126.202630","36.889940","302,304",13922,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302349","자연카라반 캠핑장","1","410921","월곡2리","128.761201","35.627424","5",13923,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302349","자연카라반 캠핑장","1","410922","월곡2리","128.761090","35.627398","5",13924,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302349","자연카라반 캠핑장","1","410923","월곡1리","128.754608","35.633081","5",13925,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302349","자연카라반 캠핑장","1","410924","월곡1리","128.754664","35.633171","5",13926,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","84759","통일공원","126.788385","37.849649","051A,051B",13927,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","84787","문산읍행정복지센터","126.788902","37.857628","12,93,93-1,93-10,93-11,93-12,93-13,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-8,93-9,95,9710,9710-1",13928,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","86650","농어촌공사","126.790911","37.845224","058A,058B",13929,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","86651","붉은밭삼거리","126.793004","37.845119","058A,058B",13930,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","86653","붉은밭삼거리","126.792991","37.845182","058A,058B",13931,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","86654","농어촌공사","126.791126","37.845289","058A,058B",13932,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","89624","휴먼빌","126.786009","37.851823","054-2,054-3",13933,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","89701","문산읍행정복지센터(마을)","126.788774","37.856464","051A,051B",13934,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","89702","문산읍행정복지센터(마을)","126.789012","37.856494","051A,051B",13935,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","92392","문산역(시티투어)","126.787233","37.854764","054-5행복,7700,7701",13936,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","92929","문산고속버스정류소","126.787068","37.857194","5000",13937,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","92930","문산고속버스정류소","126.787308","37.857152","5000",13938,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","94174","봉서2리","126.789899","37.845304","5000",13939,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","100472","북파주농협.구문산터미널","126.785471","37.858304","021,034,038,051B,053마정1,053세성1,054-6문산,058A,058B,059,11,11-1,11-1-1,11-2,22,22-1,22-2,92,92-1,93,93-1,93-10,93-12,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-8,93-9,95,9710,9710-1",13940,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","100473","한진1차.문산역","126.785880","37.854795","021,051B,053마정1,053세성1,054-1,054-2,054-3,054-5행복,054-6문산,054-8,055마정1,055세성1,055세성3,055월롱3,055임진,058A,058B,059,11,11-1,11-1-1,11-2,22,22-1,22-2,92,92-1,93,93-11,93-12,93-13,93-14,93-8,93-9,95,9710,9710-1",13941,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","100475","문산타워.구문산터미널","126.785699","37.858262","021,034,038,051A,058A,058B,059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,92,92-1,93,93-1,93-10,93-12,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-8,93-9,95,9710,9710-1",13942,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","100476","농협은행.시장입구앞","126.785397","37.856574","021,051A,053마정1,053세성1,054-4,054-7,055마정1,055세성1,055세성3,055월롱3,058A,058B,059,22-2,93-11,93-12,93-13,93-14,93-9,9710-1",13943,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","100498","봉서2리.붉은밭","126.789601","37.846165","92,92-1,9710,9710-1",13944,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","100502","봉서2리.붉은밭","126.789793","37.846239","058A,058B,92,92-1,9710,9710-1",13945,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","116162","두산위브아파트","126.792611","37.858738","055임진,059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,23,92,92-1,93-12,95",13946,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","116163","두산위브아파트","126.793119","37.858293","059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,23,92,92-1,93-12,95",13947,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","116164","통일공원","126.788050","37.849285","051A,051B,12",13948,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","116178","선유교차로.동문굿모닝힐","126.794391","37.858297","055임진,059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,23,92,92-1,93-12,95",13949,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","116877","십자약국","126.787431","37.860027","059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,92,92-1,93,93-1,93-10,93-12,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-8,93-9,95,9710,9710-1",13950,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","116894","십자약국","126.787248","37.860125","054-6문산,059,11,11-1,11-1-1,11-2,22,22-1,22-2,92,92-1,93,93-1,93-10,93-12,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-8,93-9,95,9710,9710-1",13951,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","117044","한진1차.문산역","126.786208","37.854239","021,051A,053마정1,053세성1,054-4,054-7,055마정1,055세성1,055세성3,055월롱3,058A,058B,059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,92,92-1,93,93-1,93-10,93-11,93-13,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-8,93-9,95,9710,9710-1",13952,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","120670","문산역","126.787005","37.854130","051A,051B,054-1,054-2,054-3,054-6문산,055임진,11,11-1,11-1-1,11-2,22,22-1,5000,7700,7701,93,93-1,93-10,93-11,93-13,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-9,95",13953,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","120686","문산역","126.787259","37.853881","051A,051B,5000,93,93-1,93-10,93-11,93-12,93-13,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-9,95",13954,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","154100","문산사거리","126.790337","37.859562","055임진,059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,23,92,92-1,93-12,95",13955,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","154101","문산사거리","126.790455","37.859257","059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,23,92,92-1,93-12,95",13956,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","154119","자이안트부대","126.797829","37.855854","059,11-2,12,22-2,93-12",13957,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","154120","자이안트부대","126.797339","37.855948","059,11-2,12,22-2,93-12",13958,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","154124","파주차량등록사업소","126.783012","37.852999","051A,11-2,22-2",13959,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","154125","파주차량등록사업소","126.782798","37.853574","051B,054-2,054-3,11-2,22-2",13960,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","164661","농협은행.시장입구앞","126.785262","37.856473","021,051B,053마정1,053세성1,054-1,054-2,054-3,054-5행복,054-6문산,054-8,055마정1,055세성1,055세성3,055월롱3,058A,058B,059,22-2,93-11,93-12,93-13,93-14,93-9,9710-1",13961,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","197067","선유교차로.동문굿모닝힐","126.794393","37.857522","059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,23,92,92-1,93-12,95",13962,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","197326","휴먼빌","126.786681","37.852406","021,051B,058A,058B,059,22-2,92,92-1,93,93-1,93-10,93-11,93-12,93-13,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-8,93-9,95,9710-1",13963,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","197482","진흥공업사","126.795910","37.857150","22-2",13964,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","205488","제일쌀가게","126.782099","37.857387","034,038,053마정1,053세성1,054-4,054-7,055마정1,055세성1,055세성3,055월롱3,93-11,93-13",13965,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","205602","휴먼빌","126.786618","37.852757","021,051A,058A,058B,059,11,11-1,11-1-1,11-2,12,22,22-1,22-2,92-1,93,93-1,93-10,93-11,93-13,93-14,93-2,93-3,93-4,93-5,93-6,93-7,93-9,95,9710-1",13966,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","205603","파주소방서.한사랑요양병원","126.788653","37.847859","058A,058B",13967,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","205769","통일공원","126.793213","37.849689","021",13968,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","205805","통일공원","126.792520","37.849682","021",13969,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","205921","문산재래시장","126.784256","37.857562","034,038,053마정1,053세성1,054-4,054-7,055마정1,055세성1,055세성3,055월롱3,93-11,93-13",13970,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","205922","국민은행","126.783554","37.857366","034,038,054-1,054-2,054-3,054-5행복,054-8,055마정1,055세성1,055세성3,055월롱3",13971,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","207257","문산삼거리버스터미널","126.784574","37.857529","054-1,054-2,054-3,054-5행복,054-8,055마정1,055세성1,055세성3,055월롱3,93-11,93-13",13972,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","207260","별의원","126.781112","37.857295","034,038,054-1,054-2,054-3,054-5행복,054-8,055마정1,055세성1,055세성3,055월롱3,93-11,93-13",13973,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","1","207314","문산읍행정복지센터","126.789070","37.857089","034,038,054-5행복,054-6문산",13974,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302350","따봉캠핑장","2","1629","문산","126.787475","37.854600","경의중앙선",13975,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302351","자두마을","1","909089","백양","126.910163","35.512183","171,순창-정읍,순창-정읍-쌍치,쌍치-정읍-순창",13976,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302351","자두마을","1","909090","주촌.미전","126.910317","35.512157","171,순창-정읍,순창-정읍-쌍치,쌍치-정읍-순창",13977,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302352","학천야영장","1","5001376","학천","127.572490","35.370711","1-142",13978,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302352","학천야영장","1","5001377","학천","127.572447","35.370585","1-142",13979,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302353","사계절랜드파크마검포텐트오토캠핑야영장","1","356790","신온1리.하니염","126.292481","36.610530","710,711",13980,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302353","사계절랜드파크마검포텐트오토캠핑야영장","1","356791","신온1리.하니염","126.292490","36.610602","태안터미널행",13981,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302353","사계절랜드파크마검포텐트오토캠핑야영장","1","370209","신온1리.하니염","126.292592","36.610532","태안터미널행",13982,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302353","사계절랜드파크마검포텐트오토캠핑야영장","1","370221","신온1리.정사장","126.295152","36.612064","태안터미널행",13983,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302353","사계절랜드파크마검포텐트오토캠핑야영장","1","370222","신온1리.정사장","126.295117","36.612127","710,711",13984,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302354","화양동야영장","1","303078","화양1리","127.803457","36.679515","청천-화양동,화양동-청천",13985,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302354","화양동야영장","1","5003959","화양동","127.804440","36.680409","청천-관평,청천-괴산,청천-화양동",13986,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302354","화양동야영장","1","5003960","화양동","127.804428","36.680490","관평-청천,송면-청천,청천-화양동,화양동-청천",13987,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302355","청송 얼음골 야영장","1","410660","항리","129.233038","36.321645","부남-옥계,이전-옥계,주왕산-항동,중기2-옥계",13988,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302355","청송 얼음골 야영장","1","410661","항리","129.232973","36.321718","옥계-부남,옥계-청송,항동-이전",13989,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302355","청송 얼음골 야영장","1","410662","항리","129.248568","36.328928","부남-옥계,이전-옥계,주왕산-항동,중기2-옥계",13990,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302355","청송 얼음골 야영장","1","410663","항리","129.248469","36.328992","옥계-부남,옥계-청송,항동-이전",13991,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302356","반디품은마을","1","907623","거문","127.607527","35.951343","10-1,13-1,24-2",13992,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302356","반디품은마을","1","907624","거문","127.607594","35.951280","12-8,13-3,24-3,9-5",13993,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302356","반디품은마을","1","907625","이동마을","127.610073","35.960722","10-1,13-1,24-2",13994,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302356","반디품은마을","1","907626","이동마을","127.610092","35.960649","12-8,13-3,24-3,9-5",13995,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302356","반디품은마을","1","907627","방이교","127.611342","35.961064","10-1,13-1,24-2",13996,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302356","반디품은마을","1","907628","방이교","127.611367","35.961016","12-8,13-3,24-3,9-5",13997,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302357","판운캠핑장","1","255130","판운리","128.323673","37.288481","평창-주천(주천)(31)",13998,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302357","판운캠핑장","1","255352","판운리","128.323549","37.288491","평창-주천(주천)(31)",13999,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302357","판운캠핑장","1","261720","구판운초교","128.332166","37.293594","평창-주천(주천)(31)",14000,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302357","판운캠핑장","1","261721","구판운초교","128.332098","37.293495","평창-주천(주천)(31)",14001,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115857","세거리.상기1리","126.930754","37.203166","10-6,16,50,H103",14002,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115859","호현리.상기1리","126.927952","37.202988","10-6,16,50,H103",14003,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115860","상기1리호현리","126.927751","37.202824","10-6,16,50,H103",14004,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115861","즘곰마을.상기1리","126.924716","37.200814","10-6,16,50,H103",14005,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115863","상기2리입구","126.919147","37.199529","10-6,16,50,H103",14006,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115864","상기2리입구","126.919148","37.199421","10-6,16,50,H103",14007,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115865","상기2리마을회관","126.915257","37.198205","16,50",14008,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115866","상기2리","126.915405","37.198080","16,50",14009,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115867","초당골앞","126.910784","37.198281","16,50",14010,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","115868","초당골","126.910786","37.198119","16,50",14011,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302359","풀내음캠핑장","1","165964","상기1리즘곰마을","126.924504","37.200623","10-6,16,50,H103",14012,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302361","징검다리 캠핑장","1","417800","충효마을도진리","128.339282","35.679751","606,봉산-고령,사전리-고령",14013,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302361","징검다리 캠핑장","1","417801","충효마을도진리","128.339453","35.678408","606,고령-봉산",14014,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302362","엘리캠핑장","1","81974","양노리","126.860064","37.228820","1000,1001,1004,1004-1,1008,22-3(신경대),310,330,400,400-4,999,H65",14015,"I","20201125000000",NULL,NULL,"N",NULL
"CAP302362","엘리캠핑장","1","92169","양노교차로","126.875772","37.223545","340-1,340-2,8427",14016,"I","20201125000000",NULL,NULL,"N",NULL
